MES,ANO,REGIONAL,NOM_MUN_RLF,AREA,AREA_WF,UC,TENSAO_ES,TENSAO_FAT,TIPO_SS,SUB_TIPO_SS,TIPO_OS,SUB_TIPO_OS,DESCRICAO_OS,NUM_SS,NOM_USU_SITU_COS,COD_SITU_COS,DATA_CMPT_ORIG_OS,DATA_SITU_COS,DATA_CONCL_SERV_OS,DATA_LIM_OS,COD_MOTI_REJ_RRO,ETAPA,DES_OBS_ATDE_CMI,DES_OBS_EXEC_SERV_CMI,NOM_USU_INC_COS,DATA_PROGM_COS,NOM_USU_PROGM_COS
2,24,LES,MANDIRITUBA,11213,MEDICAO LESTE,43700870,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810599959,UE_SODR2,CO,05/02/2024,07/02/2024 11:46:06,07/02/2024 11:34:00,08-FEB-24,,72.0,Realizar Leitura Grupo A., REQLIZADO LEITURA,C048254,05/02/2024 11:08:00,C048254
2,24,OES,NOVA PRATA DO IGUACU,114043,AGENCIA REALEZA,43875718,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810599961,UE_SODR1,CO,05/02/2024,07/02/2024 11:26:04,07/02/2024 11:09:00,08-FEB-24,,67.0,Realizar Leitura Grupo A., COLETADO HS,C048254,05/02/2024 11:08:00,C048254
2,24,LES,BOCAIUVA DO SUL,11213,MEDICAO LESTE,45683867,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810599978,UE_SODR4,CO,05/02/2024,07/02/2024 15:50:06,07/02/2024 15:49:00,08-FEB-24,,78.0,Realizar Leitura Grupo A., ,C048254,05/02/2024 11:08:00,C048254
2,24,NRT,LONDRINA,115036,AGENCIA LONDRINA,112058930,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810615468,UE_SODR3,CO,05/02/2024,07/02/2024 14:37:03,07/02/2024 14:35:00,08-FEB-24,,61.0,Realizar Leitura Grupo A., RECUPERADO LEITURA.,C048254,05/02/2024 11:08:00,C048254
2,24,OES,AMPERE,114043,AGENCIA REALEZA,112069851,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810615471,UE_SODR4,CO,05/02/2024,07/02/2024 17:15:02,07/02/2024 17:02:00,08-FEB-24,,52.0,Realizar Leitura Grupo A., FEITO,C048254,05/02/2024 11:08:00,C048254
2,24,OES,MARIPA,114053,AGENCIA MARECHAL CANDIDO RONDON,112076467,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810615473,UE_SODR2,CO,05/02/2024,07/02/2024 13:47:03,07/02/2024 13:38:00,08-FEB-24,,71.0,Realizar Leitura Grupo A., ,C048254,05/02/2024 11:08:00,C048254
2,24,NRT,CONGONHINHAS,115021,AGENCIA CORNELIO PROCOPIO,108572714,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245792755437,UE_SODR1,CO,01/02/2024,07/02/2024 16:56:03,07/02/2024 16:55:00,06-FEB-24,,86.0,recuperar leitura grupo a, ,C801046,01/02/2024 15:53:00,C801046
2,24,OES,CAFELANDIA,114021,AGENCIA CASCAVEL,107688654,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245829653516,UE_SODR4,CO,07/02/2024,07/02/2024 16:59:02,07/02/2024 16:54:00,12-FEB-24,,89.0,LEITURA DOS CANAIS REVERSOS, FEITO LEITURA GRUPO A,C042004,07/02/2024 14:59:56,C042004
2,24,LES,CURITIBA,11213,MEDICAO LESTE,52160254,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245792755365,UE_SODR0,CO,01/02/2024,07/02/2024 15:40:05,07/02/2024 15:39:00,06-FEB-24,,64.0,recuperar leitura grupo a, RECUPERADO SOLICITADO COM VERIFICAR POIS NO LOCAL CLI MIGRADO,C801046,01/02/2024 15:53:00,C801046
2,24,OES,CAFELANDIA,114021,AGENCIA CASCAVEL,111366348,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245818863138,UE_SODR2,CO,06/02/2024,07/02/2024 14:20:02,07/02/2024 11:25:00,09-FEB-24,,73.0,REALIZAR LEITURA GRUPO A. UNIDADE FOI RELIGADA., LEITURAS OK,C048254,06/02/2024 11:24:48,C048254
2,24,LES,MANDIRITUBA,11213,MEDICAO LESTE,109440889,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245788923170,UE_SODR4,CO,01/02/2024,07/02/2024 15:55:03,07/02/2024 14:35:00,06-FEB-24,,72.0,Realizar Leitura Grupo A. Unidade sem TM. Caso encontre TM no local solicitar teste de comunicacao e cadastro no Hemera para o COM., REALIZADO LEITURA,C048254,01/02/2024 00:30:00,C048254
2,24,LES,MANDIRITUBA,11213,MEDICAO LESTE,107684551,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245788923176,UE_SODR0,CO,01/02/2024,07/02/2024 15:55:02,07/02/2024 15:10:00,06-FEB-24,,72.0,Realizar Leitura Grupo A. Unidade sem TM. Caso encontre TM no local solicitar teste de comunicacao e cadastro no Hemera para o COM., REALIZADO LEITURA,C048254,01/02/2024 00:30:00,C048254
2,24,LES,MANDIRITUBA,11213,MEDICAO LESTE,106067257,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245788923140,UE_SODR2,CO,01/02/2024,07/02/2024 15:55:03,07/02/2024 15:00:00,06-FEB-24,,72.0,Realizar Leitura Grupo A. Unidade sem TM. Caso encontre TM no local solicitar teste de comunicacao e cadastro no Hemera para o COM., REALIZADO LEITIRA,C048254,01/02/2024 00:30:00,C048254
2,24,LES,MANDIRITUBA,11213,MEDICAO LESTE,111114357,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245788923142,UE_SODR2,CO,01/02/2024,07/02/2024 12:17:03,07/02/2024 11:51:00,06-FEB-24,,72.0,Realizar Leitura Grupo A. Unidade sem TM. Caso encontre TM no local solicitar teste de comunicacao e cadastro no Hemera para o COM., REALIZADO LEITURA,C048254,01/02/2024 00:30:00,C048254
2,24,CSL,PONTA GROSSA,11113,MEDICAO CENTRO-SUL,83262229,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810600125,UE_SODR1,CO,05/02/2024,07/02/2024 11:07:14,07/02/2024 11:06:00,08-FEB-24,,89.0,Realizar Leitura Grupo A., LEITURA OK,C048254,05/02/2024 11:08:00,C048254
2,24,OES,FOZ DO IGUACU,114031,AGENCIA FOZ DO IGUACU,83361685,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810600127,UE_SODR0,CO,05/02/2024,07/02/2024 10:41:07,07/02/2024 10:40:00,08-FEB-24,,55.0,Realizar Leitura Grupo A.,LEIT ATIVA NIO ORIG : 00000 FEITO LEITURA HS,C048254,05/02/2024 11:08:00,C048254
2,24,NRT,GUARACI,115012,AGENCIA ARAPONGAS,84825006,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810600133,UE_SODR4,CO,05/02/2024,07/02/2024 15:14:03,07/02/2024 15:13:00,08-FEB-24,,46.0,Realizar Leitura Grupo A., REALIZADO LEITURA HS,C048254,05/02/2024 11:08:00,C048254
2,24,LES,CURITIBA,11213,MEDICAO LESTE,86120743,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810600139,UE_SODR4,CO,05/02/2024,07/02/2024 10:32:04,07/02/2024 10:30:00,08-FEB-24,,76.0,Realizar Leitura Grupo A., FEITO LEITURA CATIVO,C048254,05/02/2024 11:08:00,C048254
2,24,OES,FOZ DO IGUACU,114031,AGENCIA FOZ DO IGUACU,86352644,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810600142,UE_SODR3,CO,05/02/2024,07/02/2024 15:39:04,07/02/2024 15:38:00,08-FEB-24,,74.0,Realizar Leitura Grupo A.,LEIT ATIVA NIO ORIG : 000000 FEITO LEITURA HS,C048254,05/02/2024 11:08:00,C048254
2,24,OES,TOLEDO,114051,AGENCIA TOLEDO,91510228,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810600156,UE_SODR3,CO,05/02/2024,07/02/2024 11:03:04,07/02/2024 11:01:00,08-FEB-24,,77.0,Realizar Leitura Grupo A., LEITURA OK,C048254,05/02/2024 11:08:00,C048254
2,24,LES,CURITIBA,11213,MEDICAO LESTE,91767040,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810600161,UE_SODR3,CO,05/02/2024,07/02/2024 15:14:05,07/02/2024 15:13:00,08-FEB-24,,75.0,Realizar Leitura Grupo A., FEITO LEITURA CATIVO,C048254,05/02/2024 11:08:00,C048254
2,24,LES,CURITIBA,11213,MEDICAO LESTE,92771483,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810600173,UE_SODR2,CO,05/02/2024,07/02/2024 08:43:02,07/02/2024 08:41:00,08-FEB-24,,71.0,Realizar Leitura Grupo A.,,C048254,05/02/2024 11:08:00,C048254
2,24,LES,CURITIBA,11213,MEDICAO LESTE,92806937,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810600175,UE_SODR1,CO,05/02/2024,07/02/2024 16:26:03,07/02/2024 16:10:00,08-FEB-24,,77.0,Realizar Leitura Grupo A., FEITO LEITURA CLIENTE CATIVO,C048254,05/02/2024 11:08:00,C048254
2,24,NRT,LONDRINA,115036,AGENCIA LONDRINA,95962042,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810600231,UE_SODR0,CO,05/02/2024,07/02/2024 14:06:03,07/02/2024 14:04:00,08-FEB-24,,44.0,Realizar Leitura Grupo A., - RECUPERADO LEITURA.,C048254,05/02/2024 11:08:00,C048254
2,24,LES,CURITIBA,11213,MEDICAO LESTE,96460857,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810600235,UE_SODR3,CO,05/02/2024,07/02/2024 14:32:05,07/02/2024 14:31:00,08-FEB-24,,72.0,Realizar Leitura Grupo A., RECUPERADO 123,C048254,05/02/2024 11:08:00,C048254
2,24,NRT,WENCESLAU BRAZ,115025,AGENCIA IBAITI,97520004,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810615247,UE_SODR0,CO,05/02/2024,07/02/2024 10:13:06,07/02/2024 10:12:00,08-FEB-24,,73.0,Realizar Leitura Grupo A., ,C048254,05/02/2024 11:08:00,C048254
2,24,NRT,LONDRINA,115036,AGENCIA LONDRINA,99786184,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810615261,UE_SODR1,CO,05/02/2024,07/02/2024 16:35:03,07/02/2024 16:34:00,08-FEB-24,,65.0,Realizar Leitura Grupo A., FOI FEITA A LEITURA.,C048254,05/02/2024 11:08:00,C048254
2,24,LES,CURITIBA,11213,MEDICAO LESTE,100722563,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810615273,UE_SODR1,CO,05/02/2024,07/02/2024 09:33:05,07/02/2024 09:32:00,08-FEB-24,,76.0,Realizar Leitura Grupo A., FEITO LEITURA CATIVO,C048254,05/02/2024 11:08:00,C048254
2,24,LES,CURITIBA,11213,MEDICAO LESTE,93404603,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810600185,UE_SODR2,CO,05/02/2024,07/02/2024 14:49:02,07/02/2024 14:48:00,08-FEB-24,,73.0,Realizar Leitura Grupo A., FEITO LEITURA CATIVO,C048254,05/02/2024 11:08:00,C048254
2,24,NRT,SANTA FE,115012,AGENCIA ARAPONGAS,93497830,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810600187,UE_SODR3,CO,05/02/2024,07/02/2024 12:34:05,07/02/2024 11:58:00,08-FEB-24,,89.0,Realizar Leitura Grupo A., LEITURA REALIZADA HS,C048254,05/02/2024 11:08:00,C048254
2,24,LES,FAZENDA RIO GRANDE,11213,MEDICAO LESTE,93882424,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810600192,UE_SODR0,CO,05/02/2024,07/02/2024 12:36:03,07/02/2024 12:35:00,08-FEB-24,,75.0,Realizar Leitura Grupo A.,,C048254,05/02/2024 11:08:00,C048254
2,24,LES,CURITIBA,11213,MEDICAO LESTE,76073599,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810600095,UE_SODR0,CO,05/02/2024,07/02/2024 13:17:04,07/02/2024 13:15:00,08-FEB-24,,75.0,Realizar Leitura Grupo A.,,C048254,05/02/2024 11:08:00,C048254
2,24,OES,FOZ DO IGUACU,114031,AGENCIA FOZ DO IGUACU,76959961,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810600099,UE_SODR4,CO,05/02/2024,07/02/2024 09:53:03,07/02/2024 09:52:00,08-FEB-24,,70.0,Realizar Leitura Grupo A.,,C048254,05/02/2024 11:08:00,C048254
2,24,OES,CASCAVEL,114021,AGENCIA CASCAVEL,79422438,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810600109,UE_SODR4,CO,05/02/2024,07/02/2024 11:32:11,07/02/2024 11:31:00,08-FEB-24,,70.0,Realizar Leitura Grupo A., FEITO LEITURA GRUPO A,C048254,05/02/2024 11:08:00,C048254
2,24,LES,CURITIBA,11213,MEDICAO LESTE,80139981,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810600111,UE_SODR2,CO,05/02/2024,07/02/2024 09:16:07,07/02/2024 09:12:00,08-FEB-24,,69.0,Realizar Leitura Grupo A., FEITO A LEITURA CATIVO,C048254,05/02/2024 11:08:00,C048254
2,24,OES,ASSIS CHATEAUBRIAND,114051,AGENCIA TOLEDO,103368418,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810615295,UE_SODR1,CO,05/02/2024,07/02/2024 15:41:02,07/02/2024 15:40:00,08-FEB-24,,46.0,Realizar Leitura Grupo A., EXECUTUTADA LEITURA,C048254,05/02/2024 11:08:00,C048254
2,24,OES,ASSIS CHATEAUBRIAND,114051,AGENCIA TOLEDO,106176862,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810615321,UE_SODR3,CO,05/02/2024,07/02/2024 17:16:04,07/02/2024 17:13:00,08-FEB-24,,41.0,Realizar Leitura Grupo A., OK LEITURA FEITA,C048254,05/02/2024 11:08:00,C048254
2,24,OES,PALOTINA,114053,AGENCIA MARECHAL CANDIDO RONDON,106258184,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810615323,UE_SODR0,CO,05/02/2024,07/02/2024 12:08:04,07/02/2024 11:56:00,08-FEB-24,,41.0,Realizar Leitura Grupo A.,,C048254,05/02/2024 11:08:00,C048254
2,24,LES,CURITIBA,11213,MEDICAO LESTE,106718673,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810615335,UE_SODR1,CO,05/02/2024,07/02/2024 13:35:03,07/02/2024 13:33:00,08-FEB-24,,75.0,Realizar Leitura Grupo A., VAI PRECISAR TROCAR A TM,C048254,05/02/2024 11:08:00,C048254
2,24,OES,MEDIANEIRA,114032,AGENCIA MEDIANEIRA,106755030,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810615341,UE_SODR0,CO,05/02/2024,07/02/2024 13:50:04,07/02/2024 13:48:00,08-FEB-24,,69.0,Realizar Leitura Grupo A.,LEIT ATIVA NIO ORIG : 00000 FEITO LEITURA HS,C048254,05/02/2024 11:08:00,C048254
2,24,NRT,LONDRINA,115036,AGENCIA LONDRINA,94451010,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810600202,UE_SODR0,CO,05/02/2024,07/02/2024 15:40:04,07/02/2024 15:39:00,08-FEB-24,,72.0,Realizar Leitura Grupo A., LEITURA REALIZADA HS,C048254,05/02/2024 11:08:00,C048254
2,24,CSL,SAO JOAO DO TRIUNFO,11113,MEDICAO CENTRO-SUL,94535248,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810600205,UE_SODR3,CO,05/02/2024,07/02/2024 12:31:03,07/02/2024 12:29:00,08-FEB-24,,67.0,Realizar Leitura Grupo A., LEITURA OK,C048254,05/02/2024 11:08:00,C048254
2,24,NRT,LONDRINA,115036,AGENCIA LONDRINA,94674078,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810600211,UE_SODR3,CO,05/02/2024,07/02/2024 16:39:04,07/02/2024 16:36:00,08-FEB-24,,71.0,Realizar Leitura Grupo A., - RECUPERADO LEITURA,C048254,05/02/2024 11:08:00,C048254
2,24,NRT,IVAIPORA,115013,AGENCIA IVAIPORA,111092167,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810615441,UE_SODR0,CO,05/02/2024,07/02/2024 11:00:03,07/02/2024 10:58:00,08-FEB-24,,50.0,Realizar Leitura Grupo A., REALIZADO LEITURA,C048254,05/02/2024 11:08:00,C048254
2,24,LES,CURITIBA,11213,MEDICAO LESTE,111350824,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810615451,UE_SODR4,CO,05/02/2024,07/02/2024 10:20:03,07/02/2024 10:19:00,08-FEB-24,,68.0,Realizar Leitura Grupo A., ,C048254,05/02/2024 11:08:00,C048254
2,24,OES,TUPASSI,114051,AGENCIA TOLEDO,110140621,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245788925410,UE_SODR0,CO,01/02/2024,07/02/2024 10:18:03,07/02/2024 09:56:00,06-FEB-24,,67.0,Realizar Leitura Grupo A. Unidade sem TM. Caso encontre TM no local solicitar teste de comunicacao e cadastro no Hemera para o COM., OK LEITURA FEITA,C048254,01/02/2024 00:30:00,C048254
2,24,OES,TOLEDO,114051,AGENCIA TOLEDO,108725855,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245788925418,UE_SODR4,CO,01/02/2024,07/02/2024 12:09:02,07/02/2024 11:46:00,06-FEB-24,,65.0,Realizar Leitura Grupo A. Unidade sem TM. Caso encontre TM no local solicitar teste de comunicacao e cadastro no Hemera para o COM., ,C048254,01/02/2024 00:30:00,C048254
2,24,NRO,LUIZIANA,113011,AGENCIA CAMPO MOURAO,109461495,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810615399,UE_SODR2,CO,05/02/2024,07/02/2024 16:57:02,07/02/2024 16:55:00,08-FEB-24,,41.0,Realizar Leitura Grupo A., LEITURA REALIZADA,C048254,05/02/2024 11:08:00,C048254
2,24,LES,CURITIBA,11213,MEDICAO LESTE,109619617,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810615402,UE_SODR4,CO,05/02/2024,07/02/2024 16:58:03,07/02/2024 16:12:00,08-FEB-24,,72.0,Realizar Leitura Grupo A.,,C048254,05/02/2024 11:08:00,C048254
2,24,LES,CURITIBA,11213,MEDICAO LESTE,109741323,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810615409,UE_SODR2,CO,05/02/2024,07/02/2024 11:16:06,07/02/2024 11:14:00,08-FEB-24,,66.0,Realizar Leitura Grupo A., ,C048254,05/02/2024 11:08:00,C048254
2,24,CSL,PONTA GROSSA,11113,MEDICAO CENTRO-SUL,110528336,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810615421,UE_SODR3,CO,05/02/2024,07/02/2024 09:43:05,07/02/2024 09:39:00,08-FEB-24,,68.0,Realizar Leitura Grupo A., LEITURA OK,C048254,05/02/2024 11:08:00,C048254
2,24,NRT,LONDRINA,115036,AGENCIA LONDRINA,110977360,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810615437,UE_SODR0,CO,05/02/2024,07/02/2024 10:19:04,07/02/2024 10:18:00,08-FEB-24,,62.0,Realizar Leitura Grupo A., RECUPERADO LEITURA.,C048254,05/02/2024 11:08:00,C048254
2,24,NRO,CAMPINA DA LAGOA,113013,AGENCIA UBIRATA,108084027,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810615373,UE_SODR0,CO,05/02/2024,07/02/2024 12:28:03,07/02/2024 12:27:00,08-FEB-24,,75.0,Realizar Leitura Grupo A., LEITURA REALIZADA,C048254,05/02/2024 11:08:00,C048254
2,24,NRO,RONCADOR,113013,AGENCIA UBIRATA,45745668,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810599981,UE_SODR0,CO,05/02/2024,07/02/2024 18:24:02,06/02/2024 08:00:00,08-FEB-24,,77.0,Realizar Leitura Grupo A.,,C048254,05/02/2024 11:08:00,C048254
2,24,OES,TOLEDO,114051,AGENCIA TOLEDO,46006583,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810599983,UE_SODR4,CO,05/02/2024,07/02/2024 10:31:06,07/02/2024 10:30:00,08-FEB-24,,65.0,Realizar Leitura Grupo A., LEITURA OK E REPOSICIONADO ANTENA,C048254,05/02/2024 11:08:00,C048254
2,24,NRT,FLORESTOPOLIS,115031,AGENCIA CAMBE,49715984,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810599995,UE_SODR3,CO,05/02/2024,07/02/2024 14:08:03,07/02/2024 14:02:00,08-FEB-24,,68.0,Realizar Leitura Grupo A.,,C048254,05/02/2024 11:08:00,C048254
2,24,OES,JESUITAS,114051,AGENCIA TOLEDO,54341124,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810600006,UE_SODR2,CO,05/02/2024,07/02/2024 11:53:04,07/02/2024 11:52:00,08-FEB-24,,49.0,Realizar Leitura Grupo A., OK LEITURA FEITA,C048254,05/02/2024 11:08:00,C048254
2,24,OES,CASCAVEL,114021,AGENCIA CASCAVEL,37689738,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810599929,UE_SODR4,RJ,06/02/2024,06/02/2024 12:24:02,,,M2,59.0,,,UE_SODR4,,UE_SODR4
2,24,LES,BALSA NOVA,11213,MEDICAO LESTE,7318081,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810599844,UE_SODR3,RJ,06/02/2024,06/02/2024 17:09:03,,,M2,42.0,,,UE_SODR3,,UE_SODR3
2,24,LES,SAO JOSE DOS PINHAIS,11213,MEDICAO LESTE,53272951,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810600001,UE_SODR1,RJ,06/02/2024,06/02/2024 10:13:03,,,M6,64.0,,,UE_SODR1,,UE_SODR1
2,24,LES,COLOMBO,11213,MEDICAO LESTE,78031010,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810600105,UE_SODR4,RJ,06/02/2024,06/02/2024 14:32:04,,,M2,72.0,,,UE_SODR4,,UE_SODR4
2,24,OES,MARECHAL CANDIDO RONDON,114053,AGENCIA MARECHAL CANDIDO RONDON,106001264,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810615316,UE_SODR2,RJ,06/02/2024,06/02/2024 14:38:03,,,M2,41.0,,,UE_SODR2,,UE_SODR2
2,24,CSL,UNIAO DA VITORIA,11113,MEDICAO CENTRO-SUL,45296189,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810599971,UE_SODR4,CO,05/02/2024,06/02/2024 18:04:02,06/02/2024 18:02:00,08-FEB-24,,68.0,Realizar Leitura Grupo A., LEITURA RECUPERADA,C048254,05/02/2024 11:08:00,C048254
2,24,LES,SAO JOSE DOS PINHAIS,11213,MEDICAO LESTE,45331510,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810599973,UE_SODR2,CO,05/02/2024,06/02/2024 09:53:03,06/02/2024 09:51:00,08-FEB-24,,44.0,Realizar Leitura Grupo A., REALIZADO LEITURA,C048254,05/02/2024 11:08:00,C048254
2,24,CSL,JAGUARIAIVA,11113,MEDICAO CENTRO-SUL,45639043,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810599975,UE_SODR3,CO,05/02/2024,06/02/2024 12:20:02,06/02/2024 12:17:00,08-FEB-24,,67.0,Realizar Leitura Grupo A., LEITURA OK.,C048254,05/02/2024 11:08:00,C048254
2,24,NRO,ALTO PARANA,113041,AGENCIA PARANAVAI,111542537,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810615461,UE_SODR1,CO,05/02/2024,06/02/2024 14:08:04,06/02/2024 14:07:00,08-FEB-24,,41.0,Realizar Leitura Grupo A., LEIT ENVIADA.,C048254,05/02/2024 11:08:00,C048254
2,24,OES,SANTA TEREZINHA DE ITAIPU,114031,AGENCIA FOZ DO IGUACU,111606497,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810615463,UE_SODR0,CO,05/02/2024,06/02/2024 15:42:03,06/02/2024 15:41:00,08-FEB-24,,71.0,Realizar Leitura Grupo A., LEITURAS,C048254,05/02/2024 11:08:00,C048254
2,24,OES,PATO BRANCO,114011,AGENCIA PATO BRANCO,111844720,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245810615465,UE_SODR2,CO,05/02/2024,06/02/2024 15:30:04,06/02/2024 15:27:00,08-FEB-24,,65.0,Realizar Leitura Grupo A., CLI MIGROU  CLI LIVRE NO LOCAL OUTRO EQUIPAMENTOS DE LEITURA,C048254,05/02/2024 11:08:00,C048254
2,24,NRT,SERTANEJA,115021,AGENCIA CORNELIO PROCOPIO,4447280,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245788925302,UE_SODR0,CO,01/02/2024,06/02/2024 11:19:02,06/02/2024 11:06:00,06-FEB-24,,72.0,Realizar Leitura Grupo A. Unidade sem TM. Caso encontre TM no local solicitar teste de comunicacao e cadastro no Hemera para o COM., LEITURA  REALIZADA,C048254,01/02/2024 00:30:00,C048254
2,24,LES,SAO JOSE DOS PINHAIS,11213,MEDICAO LESTE,112040411,A,A,SG,MSC,MS,733,SCO - LEITURA CLIENTES GRUPO A - CATIVO,20245788923182,UE_SODR0,CO,01/02/2024,06/02/2024 15:36:10,06/02/2024 14:39:00,06-FEB-24,,71.0,Realizar Leitura Grupo A. Unidade sem TM. Caso encontre TM no local solicitar teste de comunicacao e cadastro no Hemera para o COM., REALIZADO LEITURA,C048254,01/02/2024 00:30:00,C048254
